Tournament ID,Tournament City,Surface,draw_size,Tournament Level,Tournament Date,year,Latitude,Longitude,Level Weight,Month Name,Month Number,Draw Weight,Draw Size
2024-2949,Taipei,Hard,32,Challenger,2024-10-21,2024,25.0375198,121.5636796,2,October,10,32,32 Draw
2024-0444,Bratislava,Hard,32,Challenger,2024-10-28,2024,48.1516988,17.1093063,2,October,10,32,32 Draw
2024-2961,Brazzaville,Clay,32,Challenger,2024-10-28,2024,-4.2694407,15.2712256,2,October,10,32,32 Draw
2024-6055,Charlottesville,Hard,32,Challenger,2024-10-28,2024,38.029306,-78.4766781,2,October,10,32,32 Draw
2024-7391,Guayaquil,Clay,32,Challenger,2024-10-28,2024,-2.1900572,-79.8868669,2,October,10,32,32 Draw
2024-7288,Seoul,Hard,32,Challenger,2024-10-28,2024,37.5666791,126.9782914,2,October,10,32,32 Draw
2024-2817,Sydney,Hard,32,Challenger,2024-10-28,2024,-33.8698439,151.2082848,2,October,10,32,32 Draw
2024-8310,Helsinki,Hard,32,Challenger,2024-11-04,2024,60.1666204,24.9435408,2,November,11,32,32 Draw
2024-0363,Knoxville,Hard,32,Challenger,2024-11-04,2024,35.9603948,-83.9210261,2,November,11,32,32 Draw
2024-6579,"Lima, Peru",Clay,32,Challenger,2024-11-04,2024,-12.0459808,-77.0305912,2,November,11,32,32 Draw
2024-8386,Matsuyama,Hard,32,Challenger,2024-11-04,2024,33.8395188,132.7653521,2,November,11,32,32 Draw
2024-0637,Champaign,Hard,32,Challenger,2024-11-11,2024,40.1164841,-88.2430932,2,November,11,32,32 Draw
2024-7235,Drummondville,Hard,32,Challenger,2024-11-11,2024,45.8864303,-72.5018764,2,November,11,32,32 Draw
2024-7397,Kobe,Hard,32,Challenger,2024-11-11,2024,34.6932379,135.1943764,2,November,11,32,32 Draw
2024-2963,Lyon,Hard,32,Challenger,2024-11-11,2024,45.7578137,4.8320114,2,November,11,32,32 Draw
2024-0544,Montevideo,Clay,32,Challenger,2024-11-11,2024,-34.9058916,-56.1913095,2,November,11,32,32 Draw
2024-2955,"Montemar, Alicante, Spain",Clay,32,Challenger,2024-11-18,2024,38.0573505,-0.765626,2,November,11,32,32 Draw
2024-7911,Puerto Vallarta,Hard,32,Challenger,2024-11-18,2024,20.6407176,-105.220306,2,November,11,32,32 Draw
2024-2849,Rovereto,Hard,32,Challenger,2024-11-18,2024,45.886548,11.0452369,2,November,11,32,32 Draw
2024-2953,Sao Paulo,Hard,32,Challenger,2024-11-18,2024,-23.5506507,-46.6333824,2,November,11,32,32 Draw
2024-6626,Yokohama,Hard,32,Challenger,2024-11-18,2024,35.4503381,139.6343802,2,November,11,32,32 Draw
2024-8312,Maia,Clay,32,Challenger,2024-11-25,2024,41.2373456,-8.6299982,2,November,11,32,32 Draw
2024-2959,Manzanillo,Hard,32,Challenger,2024-11-25,2024,41.586343,-4.189038,2,November,11,32,32 Draw
2024-2829,Temuco,Hard,32,Challenger,2024-11-25,2024,-38.7358908,-72.590538,2,November,11,32,32 Draw
2024-8268,Yokkaichi,Hard,32,Challenger,2024-11-25,2024,34.9648428,136.624845,2,November,11,32,32 Draw
2025-7393,Canberra,Hard,32,Challenger,2024-12-30,2025,-35.2975906,149.1012676,2,December,12,32,32 Draw
2025-2791,Nonthaburi,Hard,32,Challenger,2024-12-30,2025,13.8610918,100.3456772,2,December,12,32,32 Draw
2025-2205,Noumea,Hard,32,Challenger,2024-12-30,2025,-22.2745264,166.442419,2,December,12,32,32 Draw
2025-2795,Nonthaburi,Hard,32,Challenger,2025-01-06,2025,13.8610918,100.3456772,2,January,1,32,32 Draw
2025-2907,Nottingham,Hard,32,Challenger,2025-01-06,2025,52.9534193,-1.1496461,2,January,1,32,32 Draw
2025-2831,Oeiras,Hard,32,Challenger,2025-01-06,2025,38.6925777,-9.3123076,2,January,1,32,32 Draw
2025-9678,Buenos Aires Tigre,Clay,32,Challenger,2025-01-13,2025,-34.4235341,-58.5817628,2,January,1,32,32 Draw
2025-2801,Nonthaburi,Hard,32,Challenger,2025-01-13,2025,13.8610918,100.3456772,2,January,1,32,32 Draw
2025-2833,Oeiras,Hard,32,Challenger,2025-01-13,2025,38.6925777,-9.3123076,2,January,1,32,32 Draw
2025-2901,Punta del Este,Clay,32,Challenger,2025-01-20,2025,-34.9632342,-54.9439981,2,January,1,32,32 Draw
2025-2979,Oeiras,Hard,32,Challenger,2025-01-20,2025,38.6925777,-9.3123076,2,January,1,32,32 Draw
2025-6239,Quimper,Hard,32,Challenger,2025-01-20,2025,47.9960325,-4.1024782,2,January,1,32,32 Draw
2025-2967,Brisbane,Hard,32,Challenger,2025-01-27,2025,-27.4689623,153.0235009,2,January,1,32,32 Draw
2025-9154,Cleveland,Hard,32,Challenger,2025-01-27,2025,41.4996574,-81.6936772,2,January,1,32,32 Draw
2025-7652,Koblenz,Hard,32,Challenger,2025-01-27,2025,50.3533278,7.5943951,2,January,1,32,32 Draw
2025-2835,Piracicaba,Clay,32,Challenger,2025-01-27,2025,-22.725165,-47.6493269,2,January,1,32,32 Draw
2025-2969,Brisbane,Hard,32,Challenger,2025-02-03,2025,-27.4689623,153.0235009,2,February,2,32,32 Draw
2025-7849,Chennai,Hard,32,Challenger,2025-02-03,2025,13.0836939,80.270186,2,February,2,32,32 Draw
2025-7874,Lille,Hard,32,Challenger,2025-02-03,2025,50.6365654,3.0635282,2,February,2,32,32 Draw
2025-2965,Rosario,Clay,32,Challenger,2025-02-03,2025,-32.9593609,-60.6617024,2,February,2,32,32 Draw
2025-9623,Tenerife,Hard,32,Challenger,2025-02-03,2025,28.2935785,-16.6214471,2,February,2,32,32 Draw
2025-9635,Manama,Hard,32,Challenger,2025-02-10,2025,26.2235041,50.5822436,2,February,2,32,32 Draw
2025-6961,New Delhi,Hard,32,Challenger,2025-02-10,2025,28.6138954,77.2090057,2,February,2,32,32 Draw
2025-2839,Tenerife,Hard,32,Challenger,2025-02-10,2025,28.2935785,-16.6214471,2,February,2,32,32 Draw
2025-2961,Brazzaville,Clay,32,Challenger,2025-02-17,2025,-4.2694407,15.2712256,2,February,2,32,32 Draw
2025-7916,Glasgow,Hard,32,Challenger,2025-02-17,2025,55.861155,-4.2501687,2,February,2,32,32 Draw
2025-9162,Pau,Hard,32,Challenger,2025-02-17,2025,43.2957547,-0.3685668,2,February,2,32,32 Draw
2025-7100,Pune,Hard,32,Challenger,2025-02-17,2025,18.5213738,73.8545071,2,February,2,32,32 Draw
2025-7808,Bengaluru,Hard,32,Challenger,2025-02-24,2025,12.9767936,77.590082,2,February,2,32,32 Draw
2025-2913,Kigali,Clay,32,Challenger,2025-02-24,2025,-1.9534357,30.1140089,2,February,2,32,32 Draw
2025-9516,Lugano,Hard,32,Challenger,2025-02-24,2025,46.0038007,8.9512275,2,February,2,32,32 Draw
2025-2971,San Diego,Hard,32,Challenger,2025-02-24,2025,32.7174202,-117.162772,2,February,2,32,32 Draw
2025-2981,"Cordoba, Argentina",Clay,32,Challenger,2025-03-03,2025,-31.4166867,-64.1834193,2,March,3,32,32 Draw
2025-2983,Hersonissos,Hard,32,Challenger,2025-03-03,2025,35.3059324,25.4104556,2,March,3,32,32 Draw
2025-2915,Kigali,Clay,32,Challenger,2025-03-03,2025,-1.9534357,30.1140089,2,March,3,32,32 Draw
2025-2973,Thionville,Hard,32,Challenger,2025-03-03,2025,49.3579272,6.1675872,2,March,3,32,32 Draw
2025-0398,Cherbourg,Hard,32,Challenger,2025-03-10,2025,49.6425343,-1.6249565,2,March,3,32,32 Draw
2025-2985,Hersonissos,Hard,32,Challenger,2025-03-10,2025,35.3059324,25.4104556,2,March,3,32,32 Draw
2025-3406,"Santiago, Chile",Clay,32,Challenger,2025-03-10,2025,-33.4376995,-70.6510671,2,March,3,32,32 Draw
2025-2975,Cap Cana,Hard,28,Challenger,2025-03-11,2025,18.5044392,-68.3830103,2,March,3,28,28 Draw
2025-9167,Phoenix,Hard,28,Challenger,2025-03-11,2025,33.4484367,-112.074141,2,March,3,28,28 Draw
2025-2909,Asuncion,Clay,32,Challenger,2025-03-17,2025,-25.2800459,-57.6343814,2,March,3,32,32 Draw
2025-2917,Merida,Clay,32,Challenger,2025-03-17,2025,38.9174665,-6.3443977,2,March,3,32,32 Draw
2025-9171,Murcia,Clay,32,Challenger,2025-03-17,2025,37.9347521,-1.1131029,2,March,3,32,32 Draw
2025-9472,Zadar,Clay,32,Challenger,2025-03-17,2025,44.1168594,15.2353257,2,March,3,32,32 Draw
2025-9452,Concepcion,Clay,32,Challenger,2025-03-24,2025,-36.8270698,-73.0502064,2,March,3,32,32 Draw
2025-2855,Girona,Clay,32,Challenger,2025-03-24,2025,41.9793006,2.8199439,2,March,3,32,32 Draw
2025-2991,Morelia,Hard,32,Challenger,2025-03-24,2025,19.6546004,-101.2623797,2,March,3,32,32 Draw
2025-2911,Naples,Clay,32,Challenger,2025-03-24,2025,40.8358846,14.2487679,2,March,3,32,32 Draw
2025-7494,Barletta,Clay,32,Challenger,2025-03-31,2025,41.3214976,16.2868696,2,March,3,32,32 Draw
2025-6307,Campinas,Clay,32,Challenger,2025-03-31,2025,-22.9056391,-47.059564,2,March,3,32,32 Draw
2025-6963,Cuernavaca,Hard,32,Challenger,2025-03-31,2025,18.9331321,-99.2599579,2,March,3,32,32 Draw
2025-2987,Menorca,Clay,32,Challenger,2025-03-31,2025,39.9492572,4.0499642,2,March,3,32,32 Draw
2025-9687,Madrid,Clay,32,Challenger,2025-04-07,2025,40.416782,-3.703507,2,April,4,32,32 Draw
2025-8375,Mexico City,Clay,32,Challenger,2025-04-07,2025,19.3207722,-99.1514678,2,April,4,32,32 Draw
2025-2989,Monza,Clay,32,Challenger,2025-04-07,2025,45.6395418,9.2788304,2,April,4,32,32 Draw
2025-5069,Sarasota,Clay,32,Challenger,2025-04-07,2025,27.3365805,-82.5308545,2,April,4,32,32 Draw
2025-2995,Abidjan,Hard,32,Challenger,2025-04-14,2025,5.320357,-4.016107,2,April,4,32,32 Draw
2025-1741,Busan,Hard,32,Challenger,2025-04-14,2025,35.1799528,129.0752365,2,April,4,32,32 Draw
2025-9514,Oeiras,Clay,32,Challenger,2025-04-14,2025,38.6925777,-9.3123076,2,April,4,32,32 Draw
2025-0213,San Luis Potosi,Clay,32,Challenger,2025-04-14,2025,22.5000001,-100.4949145,2,April,4,32,32 Draw
2025-0692,Tallahassee,Clay,32,Challenger,2025-04-14,2025,30.4380832,-84.2809332,2,April,4,32,32 Draw
2025-2997,Abidjan,Hard,32,Challenger,2025-04-21,2025,5.320357,-4.016107,2,April,4,32,32 Draw
2025-7490,Gwangju,Hard,32,Challenger,2025-04-21,2025,35.1594647,126.8515034,2,April,4,32,32 Draw
2025-2151,Rome,Clay,32,Challenger,2025-04-21,2025,41.8933203,12.4829321,2,April,4,32,32 Draw
2025-2927,San Miguel de Tucuman,Clay,32,Challenger,2025-04-21,2025,-26.8303703,-65.2038133,2,April,4,32,32 Draw
2025-5067,Savannah,Clay,32,Challenger,2025-04-21,2025,32.0790074,-81.0921335,2,April,4,32,32 Draw
2025-7290,Estoril,Clay,28,Challenger,2025-04-27,2025,38.7095707,-9.3901368,2,April,4,28,28 Draw
2025-6965,Guangzhou,Hard,32,Challenger,2025-04-28,2025,23.1288454,113.2590064,2,April,4,32,32 Draw
2025-9697,Mauthausen,Clay,32,Challenger,2025-04-28,2025,48.2404063,14.5162667,2,April,4,32,32 Draw
2025-1797,Ostrava,Clay,32,Challenger,2025-04-28,2025,49.8354045,18.292978,2,April,4,32,32 Draw
2025-2919,Porto Alegre,Clay,32,Challenger,2025-04-28,2025,-30.0324999,-51.2303767,2,April,4,32,32 Draw
2025-7009,Aix-en-Provence,Clay,28,Challenger,2025-04-29,2025,43.5298424,5.4474738,2,April,4,28,28 Draw
2025-7707,Francavilla al Mare,Clay,32,Challenger,2025-05-05,2025,42.4168011,14.2914819,2,May,5,32,32 Draw
2025-0600,Prague,Clay,32,Challenger,2025-05-05,2025,50.0874654,14.4212535,2,May,5,32,32 Draw
2025-2923,Santos,Clay,32,Challenger,2025-05-05,2025,-23.9609448,-46.3166316,2,May,5,32,32 Draw
2025-2921,Wuxi,Hard,32,Challenger,2025-05-05,2025,31.5776626,120.2952752,2,May,5,32,32 Draw
2025-7389,"Bogota, Colombia",Clay,32,Challenger,2025-05-12,2025,4.6533817,-74.0836331,2,May,5,32,32 Draw
2025-9475,Oeiras,Clay,32,Challenger,2025-05-12,2025,38.6925777,-9.3123076,2,May,5,32,32 Draw
2025-1541,"Tunis City, Tunisia",Clay,32,Challenger,2025-05-12,2025,36.900303,10.1230006,2,May,5,32,32 Draw
2025-9500,Zagreb,Clay,32,Challenger,2025-05-12,2025,45.8130967,15.9772795,2,May,5,32,32 Draw
2025-3824,Bordeaux,Clay,28,Challenger,2025-05-13,2025,44.841225,-0.5800364,2,May,5,28,28 Draw
2025-2863,Turin,Clay,28,Challenger,2025-05-13,2025,45.0677551,7.6824892,2,May,5,28,28 Draw
2025-2869,Skopje,Clay,32,Challenger,2025-05-19,2025,41.9962164,21.4318935,2,May,5,32,32 Draw
2025-2925,Tbilisi,Hard,32,Challenger,2025-05-19,2025,41.6934591,44.8014495,2,May,5,32,32 Draw
2025-2993,Chisinau,Hard,32,Challenger,2025-05-26,2025,47.0245117,28.8322923,2,May,5,32,32 Draw
2025-9188,Little Rock,Hard,32,Challenger,2025-05-26,2025,34.7465071,-92.2896267,2,May,5,32,32 Draw
2025-7015,Vicenza,Clay,32,Challenger,2025-05-26,2025,45.6348591,11.4063543,2,May,5,32,32 Draw
2025-4940,Birmingham,Grass,32,Challenger,2025-06-02,2025,52.4948994,-1.8518439,2,June,6,32,32 Draw
2025-0460,Heilbronn,Clay,32,Challenger,2025-06-02,2025,49.142291,9.218655,2,June,6,32,32 Draw
2025-0558,Prostejov,Clay,32,Challenger,2025-06-02,2025,49.4721467,17.1117979,2,June,6,32,32 Draw
2025-2873,Tyler,Hard,32,Challenger,2025-06-02,2025,32.3512601,-95.3010624,2,June,6,32,32 Draw
2025-9003,Bratislava,Clay,32,Challenger,2025-06-09,2025,48.1516988,17.1093063,2,June,6,32,32 Draw
2025-9005,Ilkley,Grass,32,Challenger,2025-06-09,2025,53.9257254,-1.824441,2,June,6,32,32 Draw
2025-7536,Lyon,Clay,32,Challenger,2025-06-09,2025,45.7578137,4.8320114,2,June,6,32,32 Draw
2025-9001,Perugia,Clay,32,Challenger,2025-06-09,2025,43.1070321,12.4029962,2,June,6,32,32 Draw
2025-2887,Santa Fe,Clay,32,Challenger,2025-06-09,2025,-30.3154739,-61.1645076,2,June,6,32,32 Draw
2025-7740,Nottingham,Grass,32,Challenger,2025-06-16,2025,52.9534193,-1.1496461,2,June,6,32,32 Draw
2025-0786,Poznan,Clay,32,Challenger,2025-06-16,2025,52.4006632,16.9197326,2,June,6,32,32 Draw
2025-4942,Royan,Clay,32,Challenger,2025-06-16,2025,45.6245332,-1.0287636,2,June,6,32,32 Draw
2025-9479,Santa Cruz de la Sierra,Clay,32,Challenger,2025-06-16,2025,-17.7834217,-63.1820853,2,June,6,32,32 Draw
2025-9835,Sassuolo,Clay,32,Challenger,2025-06-16,2025,44.5409769,10.7829023,2,June,6,32,32 Draw
2025-2787,"Lima, Peru",Clay,32,Challenger,2025-06-23,2025,-12.0459808,-77.0305912,2,June,6,32,32 Draw
2025-3463,Milan,Clay,32,Challenger,2025-06-23,2025,45.4641943,9.1896346,2,June,6,32,32 Draw
2025-2931,Brasov,Clay,32,Challenger,2025-06-30,2025,45.6525105,25.6105654,2,June,6,32,32 Draw
2025-7316,Cary,Hard,32,Challenger,2025-06-30,2025,35.7882893,-78.7812081,2,June,6,32,32 Draw
2025-2877,Modena,Clay,32,Challenger,2025-06-30,2025,44.5384728,10.9359609,2,June,6,32,32 Draw
2025-1214,Troyes,Clay,32,Challenger,2025-06-30,2025,48.2971626,4.0746257,2,June,6,32,32 Draw
2025-0526,Braunschweig,Clay,32,Challenger,2025-07-07,2025,52.2646577,10.5236066,2,July,7,32,32 Draw
2025-8394,Iasi,Clay,32,Challenger,2025-07-07,2025,47.1615598,27.5837814,2,July,7,32,32 Draw
2025-0315,Newport,Grass,32,Challenger,2025-07-07,2025,41.4899827,-71.3137707,2,July,7,32,32 Draw
2025-3007,Nottingham,Grass,32,Challenger,2025-07-07,2025,52.9534193,-1.1496461,2,July,7,32,32 Draw
2025-9351,Trieste,Clay,32,Challenger,2025-07-07,2025,45.6496485,13.7772781,2,July,7,32,32 Draw
2025-7542,Winnipeg,Hard,32,Challenger,2025-07-07,2025,49.8955367,-97.1384584,2,July,7,32,32 Draw
2025-9198,Bunschoten,Clay,32,Challenger,2025-07-14,2025,52.2466546,5.3571571,2,July,7,32,32 Draw
2025-0877,Granby,Hard,32,Challenger,2025-07-14,2025,45.3990409,-72.721834,2,July,7,32,32 Draw
2025-0472,Pozoblanco,Hard,32,Challenger,2025-07-14,2025,38.3780204,-4.848573,2,July,7,32,32 Draw
2025-9540,San Marino,Clay,32,Challenger,2025-07-14,2025,43.9458623,12.458306,2,July,7,32,32 Draw
2025-2883,Bloomfield Hills,Hard,32,Challenger,2025-07-21,2025,42.583645,-83.2454883,2,July,7,32,32 Draw
2025-0783,Segovia,Hard,32,Challenger,2025-07-21,2025,40.9481192,-4.1172101,2,July,7,32,32 Draw
2025-0221,Tampere,Clay,32,Challenger,2025-07-21,2025,61.4977929,23.7616372,2,July,7,32,32 Draw
2025-2785,Zug,Clay,32,Challenger,2025-07-21,2025,47.1486137,8.5539378,2,July,7,32,32 Draw
2025-9533,Astana,Hard,32,Challenger,2025-07-28,2025,51.1159933,71.4677059,2,July,7,32,32 Draw
2025-9542,Hagen,Clay,32,Challenger,2025-07-28,2025,51.3582945,7.473296,2,July,7,32,32 Draw
2025-0586,Lexington,Hard,32,Challenger,2025-07-28,2025,38.0464066,-84.4970393,2,July,7,32,32 Draw
2025-6795,Liberec,Clay,32,Challenger,2025-07-28,2025,50.7702648,15.0583947,2,July,7,32,32 Draw
2025-9526,Porto,Hard,32,Challenger,2025-07-28,2025,41.1502195,-8.6103497,2,July,7,32,32 Draw
2025-2935,Bonn,Clay,32,Challenger,2025-08-04,2025,50.7352621,7.1024635,2,August,8,32,32 Draw
2025-2797,Chicago,Hard,32,Challenger,2025-08-04,2025,41.8755616,-87.6244212,2,August,8,32,32 Draw
2025-2120,Cordenons,Clay,32,Challenger,2025-08-04,2025,45.9881831,12.7067897,2,August,8,32,32 Draw
2025-2789,Grodzisk Mazowiecki,Hard,32,Challenger,2025-08-04,2025,52.1066223,20.6313441,2,August,8,32,32 Draw
2025-6250,Barranquilla,Hard,32,Challenger,2025-08-11,2025,11.0101922,-74.8231794,2,August,8,32,32 Draw
2025-3017,Hersonissos,Hard,32,Challenger,2025-08-11,2025,35.3059324,25.4104556,2,August,8,32,32 Draw
2025-2043,Sofia,Clay,32,Challenger,2025-08-11,2025,42.6977028,23.3217359,2,August,8,32,32 Draw
2025-8392,Todi,Clay,32,Challenger,2025-08-11,2025,42.7824434,12.4062554,2,August,8,32,32 Draw
2025-3009,Cancun,Hard,28,Challenger,2025-08-12,2025,21.1527467,-86.8425761,2,August,8,28,28 Draw
2025-3015,"Sumter SC, United States",Hard,28,Challenger,2025-08-12,2025,33.6748904,-79.8441465,2,August,8,28,28 Draw
2025-8266,Augsburg,Clay,32,Challenger,2025-08-18,2025,48.3690341,10.8979522,2,August,8,32,32 Draw
2025-3019,Hersonissos,Hard,32,Challenger,2025-08-18,2025,35.3059324,25.4104556,2,August,8,32,32 Draw
2025-2945,Sofia,Clay,32,Challenger,2025-08-18,2025,42.6977028,23.3217359,2,August,8,32,32 Draw
2025-3473,Como,Clay,32,Challenger,2025-08-25,2025,45.9394759,9.1494101,2,August,8,32,32 Draw
2025-2933,Porto,Clay,32,Challenger,2025-08-25,2025,41.1502195,-8.6103497,2,August,8,32,32 Draw
2025-7783,Zhangjiagang,Hard,32,Challenger,2025-08-25,2025,31.8782976,120.5514595,2,August,8,32,32 Draw
2025-7973,Manacor,Hard,32,Challenger,2025-08-26,2025,39.5696458,3.2106461,2,August,8,32,32 Draw
2025-9120,Cassis,Hard,32,Challenger,2025-09-01,2025,43.2140359,5.5396318,2,September,9,32,32 Draw
2025-1763,Genoa,Clay,32,Challenger,2025-09-01,2025,44.40726,8.9338624,2,September,9,32,32 Draw
2025-7083,Istanbul,Hard,32,Challenger,2025-09-01,2025,41.006381,28.9758715,2,September,9,32,32 Draw
2025-0784,Seville,Clay,32,Challenger,2025-09-01,2025,37.3886303,-5.9953403,2,September,9,32,32 Draw
2025-6313,Shanghai,Hard,32,Challenger,2025-09-01,2025,31.2312707,121.4700152,2,September,9,32,32 Draw
2025-9556,Tulln,Clay,32,Challenger,2025-09-01,2025,48.3311702,16.05179,2,September,9,32,32 Draw
2025-7085,Biella,Clay,32,Challenger,2025-09-08,2025,45.5669538,8.086912,2,September,9,32,32 Draw
2025-2937,Guangzhou Huangpu,Hard,32,Challenger,2025-09-08,2025,23.1829981,113.4748416,2,September,9,32,32 Draw
2025-3503,Rennes,Hard,32,Challenger,2025-09-08,2025,48.1113387,-1.6800198,2,September,9,32,32 Draw
2025-0448,Szczecin,Clay,32,Challenger,2025-09-08,2025,53.4298114,14.5928676,2,September,9,32,32 Draw
2025-3021,Targu Mures,Clay,32,Challenger,2025-09-08,2025,46.5446253,24.561196,2,September,9,32,32 Draw
2025-3011,Winston Salem,Hard,32,Challenger,2025-09-08,2025,36.0998131,-80.2440518,2,September,9,32,32 Draw
2025-2891,Bad Waltersdorf,Clay,32,Challenger,2025-09-15,2025,47.168506,16.0088882,2,September,9,32,32 Draw
2025-8281,Columbus,Hard,32,Challenger,2025-09-15,2025,39.9622601,-83.0007065,2,September,9,32,32 Draw
2025-9552,Saint-Tropez,Hard,32,Challenger,2025-09-15,2025,43.2727191,6.6405225,2,September,9,32,32 Draw
2025-2811,"Villa Maria, Argentina",Clay,32,Challenger,2025-09-15,2025,-32.4106245,-63.2435809,2,September,9,32,32 Draw
2025-3023,Targu Mures,Clay,32,Challenger,2025-09-16,2025,46.5446253,24.561196,2,September,9,32,32 Draw
2025-7395,Buenos Aires,Clay,32,Challenger,2025-09-22,2025,-34.6095579,-58.3887904,2,September,9,32,32 Draw
2025-3013,Jingshan,Hard,32,Challenger,2025-09-22,2025,31.0161047,113.1280679,2,September,9,32,32 Draw
2025-7345,Las Vegas,Hard,32,Challenger,2025-09-22,2025,36.1674263,-115.1484131,2,September,9,32,32 Draw
2025-7742,Lisbon,Clay,32,Challenger,2025-09-22,2025,38.7077507,-9.1365919,2,September,9,32,32 Draw
2025-2273,Orleans,Hard,32,Challenger,2025-09-22,2025,47.9027336,1.9086066,2,September,9,32,32 Draw
2025-2889,Antofagasta,Clay,32,Challenger,2025-09-29,2025,-23.6463741,-70.3980033,2,September,9,32,32 Draw
2025-7913,Braga,Clay,32,Challenger,2025-09-29,2025,41.5510583,-8.4280045,2,September,9,32,32 Draw
2025-6857,Mouilleron le Captif,Hard,32,Challenger,2025-09-29,2025,46.7203336,-1.4590747,2,September,9,32,32 Draw
2025-1768,Tiburon,Hard,32,Challenger,2025-09-29,2025,37.8775332,-122.460808,2,September,9,32,32 Draw
2025-7909,Villena,Hard,32,Challenger,2025-09-29,2025,38.6360967,-0.8659745,2,September,9,32,32 Draw
2025-9814,"Cali, Colombia",Clay,32,Challenger,2025-10-06,2025,3.4108435,-76.5812127,2,October,10,32,32 Draw
2025-7339,"Fairfield CA, United States",Hard,32,Challenger,2025-10-06,2025,38.2521006,-122.0408672,2,October,10,32,32 Draw
2025-3025,Hersonissos,Hard,32,Challenger,2025-10-06,2025,35.3059324,25.4104556,2,October,10,32,32 Draw
2025-7746,Jinan,Hard,32,Challenger,2025-10-06,2025,36.6519754,117.1138479,2,October,10,32,32 Draw
2025-9625,Roanne,Hard,32,Challenger,2025-10-06,2025,46.0345572,4.0729178,2,October,10,32,32 Draw
2025-2823,Valencia,Clay,32,Challenger,2025-10-06,2025,39.4697065,-0.3763353,2,October,10,32,32 Draw
2025-2895,Curitiba,Clay,32,Challenger,2025-10-13,2025,-25.4295963,-49.2712724,2,October,10,32,32 Draw
2025-3029,Hersonissos,Hard,32,Challenger,2025-10-13,2025,35.3059324,25.4104556,2,October,10,32,32 Draw
2025-2941,Lincoln,Hard,32,Challenger,2025-10-13,2025,40.8088861,-96.7077751,2,October,10,32,32 Draw
2025-2893,Olbia,Hard,32,Challenger,2025-10-13,2025,40.9232659,9.5027442,2,October,10,32,32 Draw
2025-3027,Shenzhen Futian,Hard,32,Challenger,2025-10-13,2025,22.5243632,114.049894,2,October,10,32,32 Draw
2025-7341,Brest,Hard,32,Challenger,2025-10-20,2025,48.3905283,-4.4860088,2,October,10,32,32 Draw
2025-3031,Costa do Sauipe,Clay,32,Challenger,2025-10-20,2025,-12.4391251,-37.9233062,2,October,10,32,32 Draw
2025-8297,Hamburg,Hard,32,Challenger,2025-10-20,2025,53.5501721,10.0013165,2,October,10,32,32 Draw
2025-2951,Sioux Falls,Hard,32,Challenger,2025-10-20,2025,43.5476008,-96.7293629,2,October,10,32,32 Draw
2025-3033,Suzhou,Hard,32,Challenger,2025-10-20,2025,31.311123,120.6212881,2,October,10,32,32 Draw
2025-0444,Bratislava,Hard,32,Challenger,2025-10-27,2025,48.1516988,17.1093063,2,October,10,32,32 Draw
2025-6055,Charlottesville,Hard,32,Challenger,2025-10-27,2025,38.029306,-78.4766781,2,October,10,32,32 Draw
2025-3049,Lima Los Inkas,Clay,32,Challenger,2025-10-27,2025,-12.0811058,-76.9663895,2,October,10,32,32 Draw
2025-3035,Monastir,Hard,32,Challenger,2025-10-27,2025,35.7707582,10.8280511,2,October,10,32,32 Draw
2025-7288,Seoul,Hard,32,Challenger,2025-10-27,2025,37.5666791,126.9782914,2,October,10,32,32 Draw
2025-8310,Helsinki,Hard,32,Challenger,2025-11-03,2025,60.1666204,24.9435408,2,November,11,32,32 Draw
2025-0363,Knoxville,Hard,32,Challenger,2025-11-03,2025,35.9603948,-83.9210261,2,November,11,32,32 Draw
2025-6579,"Lima, Peru",Clay,32,Challenger,2025-11-03,2025,-12.0459808,-77.0305912,2,November,11,32,32 Draw
2025-8386,Matsuyama,Hard,32,Challenger,2025-11-03,2025,33.8395188,132.7653521,2,November,11,32,32 Draw
